platformBlocks
75, 750,
225, 750,
375, 750,
525, 750,
675, 750,
825, 750,
975, 750,
1125, 750,
1275, 750,
1450, 750,
1350, 750,
1725, 700,
1875, 700,
2025, 700,
2175, 700,
2325, 700,
2600, 750,
2625, 750,
2775, 750,
2925, 750,
3075, 750,
3225, 750,
3375, 750,
3525, 750,
3675, 750,
3825, 750,
3975, 750,
4125, 750,
4275, 750,
4425, 750,
4575, 750,
4725, 750,
4875, 750,
4925, 750,
5175, 750,
6225, 750,
5475, 750,
5625, 750,
5775, 750,
5800, 750,
6075, 750,
6125, 750,
6350, 750,
6400, 750,
6675, 750,
6825, 750,
7000, 750,
6975, 750,
7475, 700,
7575, 700,
7725, 700,
7875, 700,
8200, 700,
8475, 750,
8625, 750,
8775, 750,
8925, 750,
9075, 750,
9225, 750,
9375, 750,
9525, 750,
9675, 750,
9825, 750,
9975, 750,
10125, 750,
10150, 750,
10425, 750,
10450, 750,
10725, 750,
10875, 750,
11025, 750,
11175, 750,
11325, 750,
11475, 750,
11625, 750,
11775, 750,
11925, 750,
11950, 750,
12250, 750,
12525, 750,
12225, 750,
12550, 750,
13125, 750,
13275, 750,
13425, 750,
13575, 750,
13725, 750,
13875, 750,
14025, 750,
14175, 750,
14325, 750,
14475, 750,
14625, 750,
14775, 750,
14925, 750,
15075, 750,
15225, 750,
15375, 750,
15525, 750,
15575, 750,
15700, 750,
15975, 700,
16000, 700,
16275, 700,
16425, 700,
16575, 700,
16725, 700,
16900, 700,
16875, 700,
17225, 650,
17375, 650,
17825, 650,
17675, 650,
17975, 650,
18100, 650,
18375, 650,
18525, 650,
18675, 650,
18825, 650,
18975, 650,
19125, 650,
19275, 650,
19425, 650,
19575, 650,
19725, 650,
19825, 650,
20100, 650,
20125, 650,
20400, 650,
20475, 650,
20625, 650,
20775, 650,
20925, 650,
21075, 650,
21225, 650,
21375, 650,
21525, 650,
21675, 650,
21825, 650,
21975, 650,
22125, 650,
23025, 650,
23325, 650,
23175, 650,
23475, 650,
23925, 550,
24075, 550,
24375, 550,
24475, 550,
24625, 550,
24925, 550,
25200, 550,
24900, 550,
25275, 550,
25425, 550,
25575, 550,
25675, 550,
25825, 575,
25975, 600,
26125, 625,
26275, 675,
26425, 675,
26475, 675,
26625, 675,
26925, 675,
26775, 675,
27075, 675,
27225, 625,
27375, 625,
27625, 575,
27775, 575,
27925, 575,
28200, 575,
28725, 675,
28225, 575,
28300, 575,
28575, 675,
28875, 675,
29025, 675,
29175, 675,
29300, 675,
29575, 625,
29700, 625,
29850, 625,
30125, 750,
30225, 750,
30375, 750,
30525, 750,
30675, 750,
30825, 750,
30975, 750,
31125, 750,
31275, 750,
31375, 750,
31475, 750,
31575, 750,
31675, 750,
31775, 750,
31875, 750,
32025, 750,
32175, 750,
32325, 750,
33075, 750,
32475, 750,
32625, 750,
32775, 750,
32925, 750,
33225, 750,
-75, 750,
-225, 750,
-375, 750,
1800, 700,
7275, 700,
7375, 700,
8025, 700,
8175, 700,
10725, 750,
12825, 750,
12850, 750,
17175, 650,
17525, 650,
5200, 750,
5075, 750,
22275, 650,
22425, 650,
22575, 650,
22875, 650,
22725, 650,
23625, 600,
23775, 600,
24225, 550,
27525, 575,
actionIndicators
playerCheckpoints
3750, 700,
9150, 700,
15750, 700,
17100, 600,
21300, 600,
30300, 700,
25500, 500,
14400, 700,
player
0, 715,
enemies
600, 700,
1200, 700,
900, 700,
1800, 650,
2100, 650,
3600, 700,
4200, 700,
4575, 700,
4950, 700,
7650, 650,
7950, 650,
9600, 700,
10800, 700,
11100, 700,
11400, 700,
11700, 700,
13350, 700,
13950, 700,
16350, 650,
19350, 600,
19650, 600,
24750, 425,
25050, 425,
30450, 700,
2700, 700,
3000, 700,
3300, 700,
4350, 700,
4725, 700,
5925, 625,
5325, 625,
6525, 625,
8550, 700,
8850, 700,
9900, 700,
11550, 700,
11850, 700,
12150, 625,
12450, 625,
12750, 625,
13050, 625,
13650, 700,
14250, 700,
16650, 650,
16575, 650,
16725, 650,
17250, 600,
17550, 600,
17850, 600,
5550, 700,
6150, 700,
6750, 700,
18750, 600,
19950, 525,
20250, 525,
20550, 600,
20850, 600,
22200, 600,
22350, 600,
22500, 600,
22650, 600,
7350, 650,
29550, 575,
29850, 575,
30900, 700,
31050, 700,
23550, 525,
23850, 475,
27150, 525,
28050, 450,
killFloors
1725, 775,
12175, 825,
13075, 825,
27925, 650,
18300, 725,
15925, 800,
20200, 700,
28050, 675,
29675, 750,
2550, 775,
6900, 775,
5650, 800,
24900, 600,
10400, 800,
goalBlocks
31275, 700,
breakableWalls
21700, 350,
22900, 350,
24100, 250,
25300, 250,
26500, 375,
27700, 275,
28900, 375,
30100, 450,
ziplines
placers
slideWalls
14625, 675,
14925, 675,
15225, 675,
15525, 675,
18525, 575,
19050, 575,
19100, 575,
21075, 575,
30650, 675,
30700, 675,
powerups
3975, 625,
9150, 700,
15375, 625,
22050, 525,
25800, 400,
