platformBlocks
75, 675, 12, 78.0000016093254, <null>,
225, 675, 12, 78.0000016093254, <null>,
375, 675, 12, 78.0000016093254, <null>,
525, 675, 12, 78.0000016093254, <null>,
675, 675, 12, 78.0000016093254, <null>,
825, 675, 12, 78.0000016093254, <null>,
975, 675, 12, 78.0000016093254, <null>,
1125, 675, 12, 78.0000016093254, <null>,
1275, 675, 12, 78.0000016093254, <null>,
1425, 675, 12, 78.0000016093254, <null>,
1575, 675, 12, 78.0000016093254, <null>,
1725, 675, 12, 78.0000016093254, <null>,
1875, 675, 12, 78.0000016093254, <null>,
2025, 675, 12, 78.0000016093254, <null>,
2625, 675, 12, 78.0000016093254, <null>,
2775, 675, 12, 78.0000016093254, <null>,
2475, 675, 12, 78.0000016093254, <null>,
2175, 675, 12, 78.0000016093254, <null>,
2925, 675, 12, 78.0000016093254, <null>,
2325, 675, 12, 78.0000016093254, <null>,
3175, 675, 12, 78.0000016093254, <null>,
3225, 675, 12, 78.0000016093254, <null>,
3375, 675, 12, 78.0000016093254, <null>,
3525, 700, 12, 78.0000016093254, <null>,
3675, 700, 12, 78.0000016093254, <null>,
3825, 700, 12, 78.0000016093254, <null>,
3975, 700, 12, 78.0000016093254, <null>,
4125, 700, 12, 78.0000016093254, <null>,
4375, 700, 12, 78.0000016093254, <null>,
4475, 700, 12, 78.0000016093254, <null>,
4625, 700, 12, 78.0000016093254, <null>,
25, 675, 12, 78.0000016093254, <null>,
4775, 675, 12, 78.0000016093254, <null>,
4925, 675, 12, 78.0000016093254, <null>,
5075, 650, 12, 78.0000016093254, <null>,
5475, 650, 12, 78.0000016093254, <null>,
5225, 650, 12, 78.0000016093254, <null>,
5625, 650, 12, 78.0000016093254, <null>,
5775, 650, 12, 78.0000016093254, <null>,
5925, 650, 12, 78.0000016093254, <null>,
6075, 650, 12, 78.0000016093254, <null>,
6225, 650, 12, 78.0000016093254, <null>,
6375, 650, 12, 78.0000016093254, <null>,
6525, 650, 12, 78.0000016093254, <null>,
6825, 650, 12, 78.0000016093254, <null>,
6975, 650, 12, 78.0000016093254, <null>,
7125, 650, 12, 78.0000016093254, <null>,
7275, 650, 12, 78.0000016093254, <null>,
7425, 650, 12, 78.0000016093254, <null>,
7575, 650, 12, 78.0000016093254, <null>,
7725, 650, 12, 78.0000016093254, <null>,
7875, 700, 12, 78.0000016093254, <null>,
8025, 700, 12, 78.0000016093254, <null>,
8175, 700, 12, 78.0000016093254, <null>,
8325, 700, 12, 78.0000016093254, <null>,
8475, 700, 12, 78.0000016093254, <null>,
8625, 700, 12, 78.0000016093254, <null>,
8775, 700, 12, 78.0000016093254, <null>,
8925, 700, 12, 78.0000016093254, <null>,
9075, 675, 12, 78.0000016093254, <null>,
9225, 675, 12, 78.0000016093254, <null>,
9375, 675, 12, 78.0000016093254, <null>,
9525, 675, 12, 78.0000016093254, <null>,
9675, 675, 12, 78.0000016093254, <null>,
9975, 675, 12, 78.0000016093254, <null>,
9825, 675, 12, 78.0000016093254, <null>,
10125, 675, 12, 78.0000016093254, <null>,
10275, 700, 12, 78.0000016093254, <null>,
10575, 700, 12, 78.0000016093254, <null>,
10425, 700, 12, 78.0000016093254, <null>,
10725, 700, 12, 78.0000016093254, <null>,
10875, 700, 12, 78.0000016093254, <null>,
11025, 700, 12, 78.0000016093254, <null>,
11175, 700, 12, 78.0000016093254, <null>,
11325, 700, 12, 78.0000016093254, <null>,
11575, 700, 12, 78.0000016093254, <null>,
11625, 700, 12, 78.0000016093254, <null>,
11775, 700, 12, 78.0000016093254, <null>,
11925, 700, 12, 78.0000016093254, <null>,
12075, 700, 12, 78.0000016093254, <null>,
12225, 700, 12, 78.0000016093254, <null>,
12375, 700, 12, 78.0000016093254, <null>,
12475, 700, 12, 78.0000016093254, <null>,
12725, 700, 12, 78.0000016093254, <null>,
12825, 700, 12, 78.0000016093254, <null>,
12975, 700, 12, 78.0000016093254, <null>,
13125, 725, 12, 78.0000016093254, <null>,
13275, 725, 12, 78.0000016093254, <null>,
13425, 725, 12, 78.0000016093254, <null>,
13575, 700, 12, 78.0000016093254, <null>,
13725, 700, 12, 78.0000016093254, <null>,
13875, 675, 12, 78.0000016093254, <null>,
14025, 675, 12, 78.0000016093254, <null>,
14175, 675, 12, 78.0000016093254, <null>,
14325, 650, 12, 78.0000016093254, <null>,
14475, 650, 12, 78.0000016093254, <null>,
14625, 650, 12, 78.0000016093254, <null>,
14775, 650, 12, 78.0000016093254, <null>,
15025, 700, 12, 78.0000016093254, <null>,
15075, 700, 12, 78.0000016093254, <null>,
15225, 700, 12, 78.0000016093254, <null>,
15375, 700, 12, 78.0000016093254, <null>,
15525, 700, 12, 78.0000016093254, <null>,
15825, 700, 12, 78.0000016093254, <null>,
16100, 700, 12, 78.0000016093254, <null>,
16125, 700, 12, 78.0000016093254, <null>,
-125, 675, 12, 78.0000016093254, <null>,
16400, 700, 12, 78.0000016093254, <null>,
16425, 700, 12, 78.0000016093254, <null>,
16575, 700, 12, 78.0000016093254, <null>,
16725, 700, 12, 78.0000016093254, <null>,
16875, 700, 12, 78.0000016093254, <null>,
17025, 700, 12, 78.0000016093254, <null>,
17175, 700, 12, 78.0000016093254, <null>,
17225, 700, 12, 78.0000016093254, <null>,
17475, 750, 12, 78.0000016093254, <null>,
17625, 750, 12, 78.0000016093254, <null>,
17775, 750, 12, 78.0000016093254, <null>,
17925, 750, 12, 78.0000016093254, <null>,
18075, 750, 12, 78.0000016093254, <null>,
18100, 750, 12, 78.0000016093254, <null>,
18350, 750, 12, 78.0000016093254, <null>,
18450, 750, 12, 78.0000016093254, <null>,
18675, 750, 12, 78.0000016093254, <null>,
18825, 750, 12, 78.0000016093254, <null>,
18975, 750, 12, 78.0000016093254, <null>,
19200, 725, 12, 78.0000016093254, <null>,
