platformBlocks
actionIndicators
playerCheckpoints
5425, 575,
12000, 625,
16800, 500,
19825, 500,
35400, 575,
22650, 500,
29425, 450,
39150, 575,
43200, 575,
player
0, 640,
enemies
600, 625, enemy,
900, 625, enemy,
1200, 625, enemy,
1500, 625, enemy,
12300, 625, enemy,
14100, 525, enemy,
14700, 475, enemy,
7500, 575, enemy,
8100, 625, enemy,
8700, 625, enemy,
9900, 575, enemy,
10500, 625, enemy,
17100, 500, enemy,
19500, 500, enemy,
18900, 500, enemy,
19350, 500, enemy,
11700, 625, enemy,
20100, 500, enemy,
2700, 625, enemy,
3900, 675, enemy,
6300, 575, enemy,
4800, 625, enemy,
5100, 575, enemy,
15000, 400, enemy,
12600, 550, enemy,
11325, 625, enemy,
17400, 425, enemy,
18600, 425, enemy,
16275, 425, enemy,
3600, 675, enemy,
21600, 400, enemy,
21750, 400, enemy,
20700, 425, enemy,
23550, 425, enemy,
24000, 500, enemy,
24900, 500, enemy,
27975, 450, enemy,
27225, 500, enemy,
27375, 500, enemy,
26775, 500, enemy,
26625, 500, enemy,
26175, 500, enemy,
26025, 500, enemy,
28575, 550, enemy,
28425, 550, enemy,
29625, 450, enemy,
29775, 450, enemy,
29175, 450, enemy,
31575, 575, enemy,
32625, 500, enemy,
33150, 575, enemy,
33450, 575, enemy,
34050, 500, enemy,
33750, 500, enemy,
34350, 575, enemy,
34650, 575, enemy,
31350, 500, enemy,
34950, 575, enemy,
35100, 575, enemy,
35250, 575, enemy,
34725, 575, enemy,
35400, 575, enemy,
36600, 500, enemy,
37050, 625, enemy,
38250, 575, enemy,
39000, 575, enemy,
40050, 625, enemy,
41250, 575, enemy,
41850, 575, enemy,
43050, 575, enemy,
43950, 600, enemy,
44250, 600, enemy,
44850, 675, enemy,
37575, 575, enemy,
37650, 575, enemy,
37725, 575, enemy,
38625, 500, enemy,
39450, 575, enemy,
40350, 575, enemy,
40650, 575, enemy,
6750, 50, enemy,
7200, -25, enemy,
7500, 50, enemy,
7950, 50, enemy,
8400, 50, enemy,
8700, 50, enemy,
9000, 50, enemy,
9150, -25, enemy,
9450, 50, enemy,
9600, 50, enemy,
10800, -150, enemy,
11100, -150, enemy,
14250, -25, enemy,
14475, -25, enemy,
14850, -75, enemy,
15000, -150, enemy,
15225, -150, enemy,
15450, -75, enemy,
16350, -150, enemy,
16800, -75, enemy,
17100, -75, enemy,
18000, -75, enemy,
18300, -75, enemy,
18600, -75, enemy,
19050, -75, enemy,
19200, -75, enemy,
19500, -75, enemy,
19800, -125, enemy,
20100, -175, enemy,
20400, -225, enemy,
20700, -225, enemy,
20850, -225, enemy,
25800, -25, enemy,
26250, -25, enemy,
26400, -100, enemy,
27000, -25, enemy,
27225, -75, enemy,
27450, -75, enemy,
27600, -150, enemy,
28200, -25, enemy,
28425, -75, enemy,
28650, -75, enemy,
29250, -25, enemy,
29400, -25, enemy,
29625, -25, enemy,
29850, -25, enemy,
35550, 50, enemy,
35850, 50, enemy,
36000, -25, enemy,
37800, 50, enemy,
37950, -25, enemy,
38250, -25, enemy,
38700, 50, enemy,
39000, 0, enemy,
39300, -50, enemy,
39600, -100, enemy,
39900, -100, enemy,
40050, -50, enemy,
40200, 0, enemy,
40425, 0, enemy,
41100, 0, enemy,
41400, 0, enemy,
41625, 0, enemy,
41850, -75, enemy,
42600, 0, enemy,
42825, 0, enemy,
43050, 0, enemy,
43650, 0, enemy,
43800, 0, enemy,
44250, 0, enemy,
44475, 0, enemy,
8100, -25, enemy,
9900, 0, enemy,
10200, -50, enemy,
10500, -100, enemy,
11250, -150, enemy,
11625, -200, enemy,
11850, -100, enemy,
12000, -50, enemy,
12300, 50, enemy,
12600, 125, enemy,
12825, 125, enemy,
13050, 125, enemy,
13200, 50, enemy,
13500, 0, enemy,
13825, -50, enemy,
17400, -150, enemy,
15900, -75, enemy,
15975, -75, enemy,
16125, -75, enemy,
21600, -50, enemy,
21750, 50, enemy,
36600, -25, enemy,
37050, 50, enemy,
22200, 275, enemy,
14100, -25, enemy,
killFloors
12600, 725,
14925, 600,
15925, 600,
17275, 600,
18450, 600,
19475, 600,
20400, 600,
11450, 725,
3050, 750,
4350, 750,
5425, 675,
23600, 600,
24725, 600,
26625, 600,
27350, 600,
31425, 675,
32775, 675,
33850, 675,
36150, 700,
37950, 675,
38900, 675,
41500, 675,
40575, 700,
39250, 700,
42850, 725,
44050, 775,
21450, 600,
22150, 600,
30275, 675,
28775, 675,
29425, 625,
goalBlocks
45050, 675,
45050, 0,
breakableWalls
ziplines
21000, 400, 22275, 400,
30000, 350, 30600, 475,
11475, -250, 12400, 25,
21075, -325, 22450, 400,
30075, -125, 30975, 475,
placers
slideWalls
2475, 500,
2475, 575,
5925, 525,
17775, 450,
16575, 450,
15375, 450,
12975, 575,
6975, 525,
9375, 525,
11175, 575,
23725, 450,
24350, 450,
24400, 450,
24450, 450,
27100, 450,
28150, 500,
31725, 525,
32900, 525,
34450, 525,
32850, 525,
36225, 525,
36275, 525,
36800, 575,
38875, 525,
39825, 575,
41025, 525,
41650, 525,
44625, 625,
8300, 0,
16700, -125,
17625, -125,
18850, -125,
18125, -125,
18175, -125,
36375, 0,
36825, 0,
38475, 0,
40900, -50,
40700, -50,
15750, -125,
43350, -50,
44100, -50,
26775, -75,
26100, -75,
27975, -75,
28950, -75,
powerups
15975, 400,
12000, 525,
7875, 475,
3075, 525,
23875, 400,
32025, 500,
40800, -75,
36225, -25,
28875, 400,
18000, 400,
16950, -175,
jumpBoosts
6225, 450,
25200, 400,
35025, 475,
coins
39825, -200,
43500, -100,
44625, -100,
13200, 550,
25350, -50,
28300, 450,
20325, 400,
10275, 475,
6450, 100,
42225, 475,
39675, 475,
19300, -175,
17850, -175,
15100, -75,
9300, -50,
7650, -50,
6900, -50,
16500, -175,
